text,hate speech
Me gusta machin mi pelo largo y güero  :smiling_face: ️ :two_hearts: ,0
"*tells my grandma me and Daniel are fighting “ayyyyy pobrecito mi hijo, tú eres la perra desgraciada” ",1
 te lo mereces x no bailar conmigo ayer pedazo fe puta,1
 No! puedes con ese papel para ser SANTANA se requiere ser una PERRA!! desde nacimiento y tu eres demasiado Quinn Fabray es decir mosquita muerta.  :face_blowing_a_kiss:  ,1
 jajajajajaj soy imbecil tremeno acoso a tu tuiti pobre ajajajjaa yo + <3,0
Sigue la peligrosisima tendencia integrista y anti arabe de Netanyahu con el silencio complice de la mayoria israeli y USA: Miles protestaron contra el Estado judío | Multitudinaria manifestación en Israel en contra del decreto de Netanyahu  vía ,0
Ese buey feliz en su país gabacho  :face_with_tears_of_joy:  :face_with_tears_of_joy:  :face_with_tears_of_joy:  otro Anaya que desde el extranjero quieren gobernar ,0
"REFUGIADOS SI, INMIGRANTES LOS NECESARIOS Y LOS QUE REALMENTE PODAMOS ATENDER, pienso que España sólo debería acoger y de una forma ordenada a inmigrantes latinoamericanos de habla española, cristianos, que... ",1
 callate se me ve perfecta perra,1
"    Callate, hijo da puta",0
"Retweeted La Silla Rota (@lasillarota):  """"Atendía sexualmente a 30 hombres al día, entre ellos policías y militares"""" Esta es la #Historia de """"La Güera"""" #Video ",0
" abusaba de él, es una zorra merecía morir.",1
¿Quién les enseñará a los hijos fe puta a ser hijos de puta?,0
Os habéis dado cuenta de que podríais pintarle una polla en la cara a un vampiro dormido y se pasaría meses con ella?,0
"Tengo muy claro q el Perú es un país benevolente y apacible. Sabemos q aceptamos y de buena gana ayudar. Sabemos solidarizarnos. También tengo claro, q somos un país en pañales, q no estamos preparados para recibir a más inmigrantes q huyen sin sustento por haber votado mal.",0
Campo de Refugiados en ESPAÑA 🇪🇸 Q gobierno tendrá Los Santos Cohones de poner fin SÍ o SÍ a este despropósito? #campoderefugiados #españa ,1
Juez reafirma orden a Trump de reactivar el programa DACA para jóvenes indocumentados. #AgendaPública  ,0
"Todos los pueblos! TODOS!! Tienen Dcho a la LIBREDETERMINACIÓN ! Que a estas alturas, tenga que aguantar a un Chileno indocumentado que,  viniendo de donde viene, pretende negarme mi legítimo Dcho a la LIBREDETERMINACIÓN, es el ACABOSE! El colonialismo de proximidad tb se acaba",1
"ALLANARON la oficina de Thomas (ex de EBY) en la propia Central! A nuestra CGR, nunca dejaron entrar porque es bilateral. #YacyretaSeEntregó sin ver papeles y ahora se destapó escándalo de corrupción. Van a seguir igual con este FATO FEROZ  y  ?",0
feliz cumpleaños franchute moracrema  :kiss_mark:  :kiss_mark:  :kiss:  :red_heart: ️ :red_heart: ️ :red_heart: ️ :red_heart: ️ :red_heart: ️ ,0
 señor presidente me robaron los tapones de mi auto. A las afueras de suburbano de lechería.  Llegué entre 9:30 pm y había combis y el indocumentado de labios prominentes. El cual ya he visto como roba autopartes y las patrullas no hacen nada. Hoy me tocó a mí,1
"  Tú lo lo único que te mereces es lo que comes, puta bafofia, a parte igual también dos ostias, a ver si espabilas.",0
Un Guardia Civil asumirá el mando único de la inmigración ,0
 Como escuece perro. Vete a chuparla a Artur Más o a tu Puta madre ya y callate.,0
Cuando Albiol deje la política le pueden contratar como director de Okdiario porque lo de inventarse cosas y difamar se le da de puta madre.,0
"Odiame pero al mirarte a un espejo recuerda: yo soy agil y atractivo, tú eres una puta cerda Y es que tienes tanta tonteria y tienes tanta maldad, que en algun sitio de tu cuerpo se tiene que acumular",1
#AñoNuevoEnCombate zorra callateeedd  :pouting_face:  :pouting_face:  :pouting_face:  :pouting_face:  :pouting_face:  :angry_face_with_horns:  :angry_face_with_horns:  :angry_face_with_horns:  :angry_face_with_horns:  :angry_face_with_horns:  :angry_face_with_horns:  :angry_face_with_horns:  :face_with_tongue:  :face_with_tongue:  :face_with_tongue:  :face_with_tongue:  :face_with_tongue:  :grinning_cat:  :grinning_cat:  :grinning_cat:  :grinning_cat:  :grinning_cat:  :grinning_cat: ,1
 Pelotuda deberiar juzgarte x abandononde persona. Hija de puta no mereces tener hijos. Ojala sigas siendo una gorda pedorra,1
El güero de fiesta jajaja el problema no fue animarlo sino después calmarlo #funweekend ,0
"ESTOY ENAMORADA DE COMO SUENA LA VOZ DE CAMILA EN CROWN, ESTA MUJER ES ARTE LA PUTA MADRE",0
"arabe es un re temon papichamp y ecko la rompen, yo les retumbo las nalgas a lo twerk loco los amo",0
DEJA DE TUITEAR HIJA DE PUTA ESCUCHA LOS ARGUMENTOS QUE LUEGO TE VAS A QUEDAR CALLADA FUJIMIERDA DEL CARAJO ,1
"los videos no acreditan mucho, pero lo que no me convence es el dato del acosador con acento """"peruano"""". Me parece xenofobo y racista. A que aporta a la causa ese dato sino a estigmatizar a los inmigrantes ",0
    Y tu eres mi esposa ve a la cocina zorra >:v,1
"me puse un vestido con escote y mi mama dizque preciso hoy le da por vestirse como zorra jajsjajs tan linda ella, como siempre",1
"La """"marcha negra"""" acelera el paso: más de 40.000 subsaharianos esperan en Marruecos para entrar ilegalmente en España   ¡¡ Okupa Monclovita,...¿Ya tienes pensado donde cobijar a toda esta gente...?Prepara barracas en Moncloa, creo que hay terreno...!!",1
ajsjsjdks mi mamá me vino a enseñar su delineador y yo que perra que perra que perra mi amiga y se ENOJÓ wtf gabriela es buen plan,1
"Solo los putos chairos ignorantes y los sudacas resentidos pueden idolatrar a un personaje tan deleznable.  """"Ez el inperio yanki kiere el petrolio de Venezuela",1
"Mi hermana está escuchando la puta BSO de Guardianes de la Galaxia, cuando vence Star Lord a Ronan. LA ESTOY ENSEÑANDO BIEN.",0
Por violación y Acoso sexual ,0
"  Puta el weon hincha pelotas... Criticas a  por su programa, pero tu eres panelista en Primer Plano... EN PRIMER PLANO PO WEEEOON!!!... Chanta!",0
  Porque no tiene la menor empatía con víctimas de acoso ni de violación y porque defiende un derecho autoinventado del hombre de hacer con las mujeres lo que les dé la gana.,0
Te amamos pinche güero de mierda! ,1
"¿Cómo? ¿llorándole? ¿intentando hacerle un chantaje emocional? ¡soy tu hermano mayor así que cállate la puta boca y obedece! -ups, se le escapó- ",0
Mami puso una emisora con canción árabe y siento que en cualquier momento vamos a explotar. :bomb: ,1
 Pero cállate hijo de puta debe de paliar más que vos el,0
"-Le he comprado un collar a mi esposa. +Coño, pues yo todavía la tengo suelta.",1
Las #niñas #niños y #adolescentes pueden ser #refugiados. Las cifras de  muestran la enorme vulnerabilidad de NNA al desplazamiento forzado ,0
Acá es como que vas al club a tomar algo y si o si tenes que cruzar a sudaca para qué tal está  :person_shrugging:  :light_skin_tone: ‍ :female_sign: ️,0
arabe es un temaiken amigos no veo la hora de q lo pasen en blv,0
" REENCUENTRO LA PUTA MADRE, DISFRUTALO MUCHO, LO RE MERECES AMIGA",0
Os acordais de cuando decian los del lacito que preferian inmigrantes subsaharianos antes que españoles? Pues ala deseo concedido... Ya teneis barcelona plagada de manteros,1
 Aqui son acosadores porque les mandan un dm... las haría hablar con una victima de acoso o violación a estas infradotadas para que dejen de hablar estupideces. Asco me dan como mujer.,0
 Cállate perra y ven a calentarme que hace frío. PD. Te extraño.,1
Esto es lo que la ONU/UNION EUROPEA/VATICANO/COMUNISTAS/SOCIALISTAS/PROGRES/NWO llevan de Africa a Europa... :backhand_index_pointing_down:  :backhand_index_pointing_down:  :backhand_index_pointing_down:  Un inmigrante nigeriano mata y descuartiza a una joven italiana de 18 años. ,1
"l #InformateEnHolaChile LOS RESEPONSABLES DEL INGRESO AL PAIS DE TANTOS INMIGRANTES DEBEN HACERSE CARGO DEL LOS PROBLEMAS DE SALUD DE ELLOS PORQUE ACTUALMENTE HAN VENIDO A AUMENTAR EL GRAVE PROBLEMA DE ATENCION MEDICA DE  CHILENOS ,OCUPANDO LAS POCAS HORAS DE ATENCION Y RECURSOS",1
Cuando un hombre mata a una mujer es un hijo de puta pero cuando una mujer mata a un hombre le tiran alagos solo por ser mujer y tener un buen cuerpo,0
" Ahora si que parafraseando, ya callate maldito animal, pendejo, viejo hijo de puta, arrastrado, viejo pedorro, mequetrefe, gorrino, cagada, víbora prieta, tepocata, y de nueva cuenta, TU CHINGADA MADRE ESCORIA, SE TE VA A QUITAR LA PENSIÓN,",0
 Mira hydrox de los cojones se me está inflando la puta panocha ya cállate un puto mes cabezabunque,0
"Cuantos operarios hacen falta para limpiar una cocina? Ninguno, eso es cosa de mujeres. #CállateYfriega",1
 Ute tranquila mí amiga me oio? Si querés que no te joda la vida te quedas callada perra hijaeputa y pásame el abon candesita! Cuale son tus cosquillas nene,1
"Estos imbéciles HDLGP de Alianza País no trabajan y no dejan trabajar, son una maldita escoria!! ",0
"#españaesuna #stopUE #stopLGTB Los inmigrantes en hostales, a pensión completa, y los españoles durmiendo en el coche ",1
Una vez un arabe me pidió matrimonio en Canadá JAJAJAJAJA 100% real 0% fake,0
   Cállate perra,1
 si a mi me dicen mardita hubiese dicho 'yo si mi amor' como una real perra pero tu eres nula así que te prestare mi tarjeta para que te compres una personalidad,1
 Tú eres la malagua celulitica puta barata ,1
   Tu eres puta..tienes maridos seguro,1
"Demandan a Trump por condiciones """"inhumanas"""" para indocumentados detenidos ►  ",0
MI GANADORA GRACIAS! TE LO MERECES!!! ERES LA PUTA VOZ  :red_heart:   #FinalLaVoz,0
 CALLATE PUTA CHORRA ASESINA TRAIDORA A LA ´PATRIA,1
... inmigración... populismo... Rivera... Casado... cuatro patas 'pa' un banco... ,0
 Cállate y respóndeme perra,1
"Lo vuelvo a mencionar porque es que me cabrea mucho que por gilipollas que tienen que hacer putas tonterías, se mueran animales sin necesidad y las familias tengan que pasar por eso; porque es que le pasa a mi perra y os pego yo el petardazo en la cara hijos de puta. ",0
"No hay suficientes médicos españoles aqui en españa, que tienen que venir sudacas aquí a trabajar manda cojones..",1
  Ni tas trabajando perra callate.,1
    La escoria de la ciudad son los puestos ya no son ambulantes ya estan fijos los imbéciles.,0
Vive les pistaches des arabes!,0
"No hay nada peor que la pérdida de la patria. Encarnando el caso de los miles de refugiados sirios en el campamento de Za'atari, las pinturas fueron realizadas con detalle poniendo... ",0
ESTA TERRIBLE ARABE DE ECKO AMIGO QUE CHABON CON FLOW,0
Y tú eres una perra como dice Joss Stone ,1
Y tu eres perra?,1
"Hay gente miserable en el mundo Luego está esta señora, que parece que no tiene ningún escrúpulo que buscar  Bufete de Nuria Vandenberghe: Una abogada proisraelí, antimusulmana y fan de Trump denuncia a 602 inmigrantes que saltaron la valla de Ceuta   ",0
"Putos moros que vienen de fuera a quitarnos el trabajo a los ESPAÑOLES.  Ahora di que eres inmigrante a ver si encuentras trabajo. Y si lo encuentras te explotará algún soplapollas, pero eso si, español.",1
 no u callate cono perra yana,1
" « hijo de perra. Por supuesto no lo haría, solo el muy bastardo se lo merecía por intentar siempre menospreciarle .... Si los golpes no funcionaban, habría de intimidarlo aún de la manera más repugnante —",0
"Independiente se lo merecía,  son cagones, son putos y si son unos brasileros hijos de puta",0
"Btw, si aún no han ido, cuando tengan oportunidad vayan a los cantaritos “El Güero”, se enfiesta uno con mami y están lo más delis. :smiling_face_with_heart-eyes: ",0
"Esta súper chido pero no se que hueva, quizá es lo mismo con el repertorio de árabe, que se repite siempre y se reciclan bailes en cada presentación  :thinking_face:  :thinking_face:  :thinking_face: ",0
" SIEMPRE dijiste lo que pensabas, nunca fuiste por atrás, tenes una humildad de la puta madre, sos increíble y te lo merecias :red_heart: ",0
 Que voy yo y te pego con un pene en la cara cabrona,1
" Cobarde !! Con un arma se cree poderoso!! Imbécil,Ojalá te metan preso!! Escoria humana !!",0
harassand Pepe querido no te merecías el maltrato de esta puta… ,1
¿Sabes lo que va a pasar? Yo lo veo muy claro. Pagaremos el pato los de abajo. Como sardinas de lata en la seguridad social. Las ayudas y becas colapsadas. Los manteros competencia desleal. Ya no tendremos sitio ni para recoger en las basuras.  ,1
La puta madre el amor que siento por mi novia es increible seguro me muero de diabetes ,0
"A mí esto de que los ilegales subsaharianos se beban cubatas con mi dinero, no me acaba de convencer",1
"La queja del hombre y de la mujer es universal y del mismo tipo, pero la de la mujer es más notable y se la tilda de puta resentida.",1
Me mama cuestionar a mis profesores  :face_with_tears_of_joy:  no sean pendejos y sepan que están enseñando no se aprendan una puta guía  :face_with_tears_of_joy:  :person_shrugging:  :light_skin_tone: ‍ :male_sign: ️,0
Falta que aparezca puta publicando 'feliz día de Reyes' y suba una foto enseñando el culo.,1
"escuchar #Árabe y mover el orto, van de la mano  :blue_heart: ",0
"Por que las mujeres tienen cuatro labios: los dos de arriba para decir tonterias y los dos de abajo, para arreglarlas",1
" Que sí, que el acoso y la violación están mal; pero que no: hay situaciones que *no* son acoso, y está mal que quieran ampliar su su significado hasta que abarque cualquier cosa... que es para donde van /2",0
 CÁLLATE PUTA YA VAS A VENIR POR MI CONOCIMIENTO EN PEDAGOGÍA,1
 Como pueden permitir eso? Si fuera una hermana o hija de agun manifestante. Tambien se manifestarian para sacar a ese violador de la carcel?,0
Italia: Una mujer evita con gas pimienta un intento de agresión sexual de un inmigrante ilegal nigeriano en la estación de tren de Milán. Esta es la realidad de la inmigración ilegal. ,1
  perra estupida ahora tu eres la gorda,1
"QUE ASCO VER LA   SIN """"TRAPOS"""", CON ESTADIOS VACÍOS Y EQUIPOS LLENOS DE SUDACAS PETARDOS.....",1
"Va una mujer tonta, valga la redundancia.",1
"En Mierditerráneo Digital andan un poco obsesionados con las violaciones. Las ficticias. Denunciar que un GC y un militar violaron a una cría de 18 años no queda muy patriota... Gays y un marroquí. ¿Serán gays negros, sudacas o moros? ",1
"NO huyen de ninguna guerra, cuando huyes de una guerra no vuelves a tu país de """"vacaciones"""" con las ayudas del estado español. Pero que no es nada nuevo, casi la totalidad de las mujeres """"sirias"""" llevan velo cuando Siria es un país cristiano. ",1
  Cállate puta,1
