text,sexism
"@StayStrong2476 @SasuDep @Dellafuente_ tu que eres la comepollas groupie de dellafuente o que, callate la puta boca ya simio",1
yo: hol- todas vosotras: blanca puta gilipollas hueles mal vaya pozos tu bias es hy*kjae eres una rata sucia callate ya,0
@MRMaureraVen ¿Para que me sigues maldita chavista hija de puta? Sal de mi TL perra asquerosa. Tu eres culpable de la desgracia de Venezuela. Mil veces maldita tu y toda tu generacion,1
"Perdón por la hora, pero me desperté pq soñé que era la güera de Locomia y salía en Siempre en Domingo .. se me fue el sueño: VALE MADRE...",0
"@Barbijaputa Chica, la verdad me da igual que tengas coño o falo y pelotas, lo importante para mí es lo escribes y la verdad lo haces más bien con el cerebro que con los genitales. Así sigue dando guerra!",0
"Tu pinche voz de mustia me hace emputar aún más, cállate puta.",1
En verdad yo no se porque tu eres así... DE UNA PUTA ME ENAMORE,1
Quiero enseñaros la cremita de manos que me he comprado hoy... Es una puta concha https://t.co/V7mawutBIA,0
"No me gusta el queso una puta mierda, huele mal y sabe peor, que pasa? Algún problema? Con las tonterías ya",0
hasta la polla de inventarse palabras y tendencias de cosas que existen desde a saber cuanto tiempo y se llama COMER SANO Y OMNIVORO AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA https://t.co/v9W3gYHb0E,0
@mangelrogel Cállate puta etiqueta dejamos a nosotros los mortales y ve a jugar con tus números...,1
¿En que se parecen las mujeres y las polillas? En que unas comen tela y las otras te la comen. #EnTuJeta,1
"Me maman esos casos en los que el hombre es el enculado y la mujer es bien perra, es como ver el otro lado de la moneda 🤔",1
"Jugamos de polla, no tenemos arriba a nadie que remate una pinche bola y nos vienen diciendo que es culpa de los árbitros y de que no quiere entrar. Mira yo me cago en vuestros putos muertos desgraciaos",0
@Csanchezberzain @DLasAmericas Callate hijo de perra no soy masista. Tu eres de la misma calaña q quintana. Hijo de puta no toenes moral para reclamar nada. !!!,0
"@cxwww @anaisbernal Sigo pensando lo mismo. Enseñar a las mujeres a pelear no acabará con el machismo y la violencia. Hay que acabar con el machismo desde la política y la educación y, empoderar a las mujeres para que estén en política",0
"Por eso si no están al nivel los criticaré, en ésta cuenta no estamos para comerle la polla a nadie sin que lo merezca",0
@alpiNo_10 Comemela yonki. A ver si jugamos al player,0
esque zorra callate y no opines plis,1
@bevavera @pcbestt Callate puta hdp coño de tu madre maldita enchufada sopla con don perra oportunistas Amarillistas de mierda maldita aquí mueren siento de personas diario hdp. Pues claro Q nesesitamos una intervencion rata de mierda,1
"Y tú eres perra, ladrame JAJAJAJAJAJAJAJAJAAJJAJAJA",1
"¡JODER, QUE TE CALLES PERRA!",1
esta muy generalizada la idea de “puta” por enseñar el cuerpo en redes sociales cuando puta es ofrecer sexo a cambio de dinero y enseñar el cuerpo porque se me da la gana se llama MUJER LIBRE Y SEGURA DE SI MISMA https://t.co/iywvOXw75I,0
"ush esa perra si que me cae re mal, se cree la verga y not mk, no eres nadie, cállate que a nadie le importa tu vida boba hp",1
"@Axioma_649 Si, lo sé! Bueno hija de puta que tú eres guapísima jajajajjaa Pero veo esa patología en chicos jovenes a los que trato. La estoy viendo mucho por desgracia",0
@lijadordf Lo máximo ser ti puta que me uses y me dejes servirte como lo mereces por ser un dios,0
"@jotajordi13 Disculpa, tú eres ese al que llaman Jordi el niño polla?",0
Q hijo d puta. Cállate 😂😂😂😂 #LQSAForever,0
@leonelabeleenn ah callate puta,1
Tu chica es un poco guarra 😊 — Quién se supone que es mi chica https://t.co/bmgezed3wY,1
@medicengaribay Cállate zorra que él alcohólico aquí eres tú.,1
"@dsilvao Más que seguro que muchos nacieron producto de acoso y hasta violación 😒. Personalmente, nunca he tenido problemas para conquistar sin recurrir a la intimidación.",0
@IhyAlex_ @xxxeyeless Hasmelo a mi el es mi perra le estoy enseñando apenas pvp,0
Pero que coño le pasa esta puta noche a la naranjo!!??? Eres consciente de las tonterías que has soltado hoy por tu boca!??,0
yo - me picó un animal wey. mi hermana - te lo mereces por zorra.,1
"@Alba_fcb14 Qué haces puta, cállate ya",1
@MaviMartinezok Callate la boca perra desgraciada,1
-¿Que le falta a una Mujer para ser perfecta? -todo,1
Qué asco hacerles pensar a tus fans que LAS VÍCTIMAS DE ACOSO/VIOLACIÓN DEBERÍAN QUEDARSE CALLADAS.,0
@anaisbernal Merecían que se le cortase la polla a él y al juez que dictó su inocencia ...y los abogados que asumieron su defensa al horno con sus huevos el la boca 😡😡😡,0
@hardbambi_ @NaiaDolan encima por una puta nominación que no se merecía. Si por lo menos fuera una nominación merecida...,0
me hartan ya las pinches viejas estas que l tiran mierda a Irina la puta madre callate malparida que pierdes tu puto tiempo,1
"Cara Delevigne, acusada de fomentar el acoso y la violación en su nuevo anuncio https://t.co/GnNzMoVl7a https://t.co/pHRb7OWg97",0
SI SOLO ME DESPERTARON PARA PROVOCARME UN PUTO ATAQUE DE ANSIEDAD MEJOR ME HUBIERAN ASFIXIADO CON LA PUTA ALMOHADA,0
@fidgetspintana callate perra tonta,1
"Debe ser la polla ser impermeable a la ironía, caminar por la puta calle diciendo tonterías, que te las rebatan y te atrevas a discutir la fuente con cuatro pamplinas altisonantes.",0
@Slutty_Bowser No es porque piense que se irán. Sino porque mereces un castigo por ser tan puta,1
ven hijo que te voy a enseñar la ciudad. aquí está la PUTA GENTE!!!!,0
@_Dxku_ @goneguru4 Ti o cállate la puta boca y déjala en paz por que sabemos que no nos darás la razón así que dejemos el tema,0
"No es lo mismo una violación -que es un crimen- a un acoso a un piropo en la calle que puede incomodar a alguna y hace todo un pedo de eso' Martha Lamas, la antropóloga feminista más famosa de México.",0
GorDA CALLATE DE UNA VEZ QUE NO ESTÁS VIENDO QUE ALIMENTAS TU DEPRESIÓN? PUTA MADRE MORITE,1
@lautaroaguirree imbecil hoy te pego una piña te fracturo la nariz,0
"@paco_sanz Ostia tio, si tienes tuister. Tú eres un auténtico sinvergüenza y un hijo de la gran puta jeta. Los que de verdad hemos sufrido tumores cerebrales te deseamos un tormentoso 2018. La policía te jodió tu repugnante negocio.",0
"@MissManias_ @_Soletita Pero si sois las dos rubias, qué os voy a enseñar? Jajaja. Hijas de puta.",1
@Night_D_S Callate la boca pendeja de 14 años con delirios de madurez y la puta que te pario,1
@laurandzukic @Castol0 Tu eres la novia de la otra zorra https://t.co/oMU8Wr955f,1
@AnaDargallo @imma0142 @Hermo46572739 @M_BrokenLeg @omnium @PPopular Tu eres lo peor de la escoria que anda suelta,0
@juliesart0rio JAJAJAJAJAJA cállate puta,1
@AldoGarFer Tu eres mi perra en beer pong,0
"mi papá es un hijo de puta, mi mamá no se merecía una mierda así tantos años y el día que se separen me chupa un huevo lo 'económico' porque de ahí se agarra él, lo voy a escrachar porque las víctimas no tienen que sentir vergüenza, el victimario debería",0
"@NataliPalmier ups cállate maldita perra, manchas mi reputación",1
@JKCorden Oh por favor cinico de mierda !!! Pegarte una patada en la cara seria poco.Que asco de tipo,0
@EliBazzini @candelaberango CÁLLATE QUE NO VAS A SER ASÍ LA RE PUTA QUE TE PARIO TAS RE FLACA LOCA QUIERO TU CUERPO,1
"@incredi_boi Por lo del productor que acusaron varias actrices de violacion o acoso. Una dijo que meryl sabia y no dijo nada, Meryl despues dijo que era mentira que nunca supo nada y ahora en eeuu hay pegados carteles en contra de ella",0
"@Juan12Champions Joder no me sale esto va a su puta bola. Gracias por enseñarmelo, veo tus RT pero para ver tus saludos me meto en tu perfil 😍😍😍😘😘😘",0
Muérete zorra que yo no puedo ver Monstruos S.A. — Cállate gilipollas https://t.co/bZA1mGUble,1
@SantiagoPovedaM Cállate Perra! 😙,1
"Te quiero comer toda la polla — Pos eso hay que ganarselo primero almadepollo, soy el tipo de imbecil al que le pone que se lo pi... https://t.co/CKUjG9KmTV",0
@lamacope Para q le chupe la polla. Que eres un pesao Callate ya,0
"una chica es guarra si no se lava, si le apetece enseñar las tetas a ver qué problema hay, fachas retrógrados de mierda https://t.co/Yu10kySy7u",0
PUUUUUUUUTAAAAAAAAAAAA (SI TU ERES MI PUTA) PUUUUUUUUUUUTAAAAAAAAAAAA (PUTA DEL GOBIERNO),1
Zidane eres un hijo de puta. Un hijo de puta. El más hijo de puta de todos. Tú eres el ejemplo cuando hablamos de hijos de puta.,0
"@DebRyanShow Imbecil, sigue de zorra en zorra no mas amigo porque ya la cagaste y no hay vuelta atrás",1
Escuelas públicas enseñando a bebés a cantar: Cargol treubanya vuy sortir d'España. Lo estais haciendo de puta madre,0
"COMO LE VAN A ENSEÑAR A UNA BEBE DE 2/ 3 AÑOS QUR CANTE UNA CANCIÓN QUE DICE 'PUTA BOLUDA, ZORRA', ENCIMA LA CANCIÓN LS TOMAN A CHISTE Y ES HORRIBLE TE DAS CUENTA A LO QUE LLEGAN LOS CELOS? HAY GENTE ESTÚPIDA",0
Nose si me está afectando el alcohol pero INUYASHIKI NO SE MERECÍA MORIR HIJOS DE PUTA,0
@TorakitoJ y una polla JAJJAJAAJAJAJAJ esa es mia imbecil que me pongo nervioso (en serio),0
"Te odio Lidia, no te mereces a Francisco, #perra #LasChicasDelCable2",0
@XxkirtsxX @keepingaIex callate la puta boca pesado,0
@Juanmaherrera27 @YouTube a saber que hijo de puta te la enseñaria,0
@LeticiaDolera Pues una puta mierda,0
Ya nos hemos pasado si el simple echo de guiñarle un ojo a una mujer es acoso ¡¡¡¡¡¡ DOS MIO QUE ALGUIEN ME DIGA COMO SE LIGA HOY EN DÍA ¡¡¡¡¡,0
Impresionantes y terribles imágenes.   https://t.co/cYO2V55ngE,0
"@vaalenbecerra La puta madre loco, más vale q este verano aprendas , voy a tratar de enseñarte",0
A mi amigo le dijo PUTA pero él no deja de enseñar el pito en Twitter! 🙄,0
"@demoniocaotico Es flipante lo que ha dicho, Es la típica persona que justifica cualquier violación o acoso. Pero lo más triste es que puede que detrás de su pj esté un due mujer.",0
"Q va tener otra q lo hacen mejor, te traigo la perra de la vecina garcha pero callate lpm",1
@Berenjeno_ Te mereces todos los regalos del mundo berenjeno feliz Navidad me cago en la puta,0
@verobecker Por la violacion de la democracia en Centro y Sur América. .. donde la escoria de izquierda quiere imponer su fracaso.,0
"Y mis primas calladas pq saben que aquí la perra de la familia soy yo y que con un mensaje les arruino la vida perfecta que aparentan, a parte las dos me caen bien 🙄",0
Os voy a enseñar una foto muy guarra mia,0
@OficialYuri güera eres increíble una gran noche cantando y bailando contigo https://t.co/7moCV7o9Rw,0
VOY A PUBLICAR TU FOTO EN LA PRENSA PA QUE LA GENTE LO SEPA QUE TU ERES TREMENDA PERRA HIJUEPUTAAAAAAAA.,1
"Una perra, se llama Laika ahre TE MERECES TODO KEVSHO https://t.co/lkzbeP455A",0
@ximeeacuna @liveforlouisx Sobre un político que tiene denuncias por violación y acoso sexual a menores,0
@MichuHeredia Y dsps aprobas mejor cállate perra,1
@TiaFeminazi Movimiento SEMEN! A fregar todas! http://t.co/u9WvI5Fr18,1
"@D3STR0_ @FCBarcelona_es Soy cule y antiperico, pero tú eres un hijo de la gran puta",0
@effeditallup Star Wars: crea un personaje masculino complejo de puta madre La gente: *estas tonterías*,0
Hoy los tuve que soportar a mi viejo y a mi vieja justificar el acoso callejero porque según ellos 'se lo buscan al vestirse así'. Vergüenza me dan,0
#HaceMuchoQue no tienes derechos #Honey...,0
@abogadopenal @sasarandag Yo creo que sí. Primer ejemplo de acoso sexual: levantar la falda para ver enaguas.,0
"Sería la puta hostia! Pero no sé quién le puede enseñar algo, eso sí, desfibriladores a mano, eskerrik askoooo!!! https://t.co/HrFunTjFwh",0
"@CamiTala Jajajajaja cállate imbécil, tu perra casi se come a la mía 😥",0
"Se pensaron que me iba a quedar callada y les di con todo a los hijos de puta estos, siempre una historia nueva",0
"Si tu eres San Puto, no quiere decir que ella sea una puta.",0
De mis punterías. Tu eres la puta mayor,1
SALES EN FOTO ENSEÑANDO PERO NO ME PASAS NUDE. SO PUTA. FEMINISTA DE MIERDA. TE REPORTO. Os juro que me lo creo 100%,1
"@Mouwyv4 Sabes que eres la polla como amigo y mereces la ostia, asi que déjate de esas cositas e.e",0
Guarra se folla a Papá Noel en un autobús https://t.co/YUseYMe6ss https://t.co/jGhp8RBRUo,0
@Viejastirpe 'Profe al final no te puedo enseñar mi polla salterina pero te puedo mostrar un testiculo que grita.Apruébame anda',0
"@clarii_alderete @Mapazbelen Entonces, si seguimos esa lógica, el acoso sexual contra la mujer es más grave que el acoso sexual contra el hombre sólo porque registra más casos? Me sorprende dicha interpretación viniendo de vos, Clara.",0
@sexyany99 Te daria $1000 x puta eso te mereces amor a mí me encantan las putas,1
@Guayabeirho @Uber_MEX tendría que ser responsable en el caso que se les acusa a sus choferes de violación y acoso.,0
"si el Leonel hijo de puta no me quiere enseñar a tocar la guitarra lo voy hacer sola, y ni pija le pienso pagar al rata de mi tío",0
"@MichelGonzalez jodete!!!!estás donde mereces, EN LA PUTA CALLE",0
"@bbcmundo Lamentablemente ahora a todo le quieren llamar acoso, eso provocará radicalismo y falta de atención a casos reales que requerirán intervención penal, no caigamos en el juego de feminazis",1
@_Martinowo_ Cállate tonto pasemos un buen año que seguro que nos va de puta madre hazte caso,0
@amparolasheras @gabrielrufian Amparo un porro Amparo po zi😂😂😂era bastante mejor persona q tú pq tú eres una perra sarnosa ponte el chip por si te escapas https://t.co/aoxLoYaW95,1
@ReSidentG1RL @BlendFreshon Cállate perra,1
@Adritanke Que te calles sucia perra.,1
@VickyGomes0 @matisztajn CALLATE HIJO DE RE MIL PUTA,0
Plana de mierda aprende a corregir pruebas la concha de tu madre no merecía desaprobar pedazo de hija de puta,1
"@Alejanputa así es la escuela no vale madres, pretende enseñarle a las niñas que ser puta no es moral :/",1
@Vadushi @Phantanium_ cállate zorra estupida y no te metas en mis zorreos,1
"""A mí querido Ex, ese que me puso el cuerno y embarazó una chola puta:  Felicidades por tu compromiso! Espero seas muy feliz con la prieta """"güera"""" esa. Mis mejores deseos Babe!💜  - Besitos con cariño siempre 💋  #LEL #YouNeverLovedMe""",1
"@Zurine3 Las prostitutas estarán hasta el coño de ti Pablo Fernandez, putero de mierda!",0
¿Qué dice este de frivolizar el acoso escolar? ¿Por favor queréis dejar de decir semejantes tonterías? https://t.co/ndVjx73SH3,0
¿De qué murió Cenicienta? De que a las doce el tampax se le convirtió en calabaza.,0
@Nayra_mex @blacknavi420 @escortsnat @Nayrazd1 Tu eres mi perra,1
"Hijos de puta! periodismo de mierda diciendo que la policia esta sobrepasada, ayer “mucha policía es provocación” porque no se van un poco a la mierda!",0
Legendario productor de hip-hop es acusado de acoso sexual y violación https://t.co/AgkVh50UPU https://t.co/dfhHkSV1JU,0
"Ya me joderia demostrar que soy racista, etnocentrista, machito y frivolizar con el acoso y la violacion en 4 lineas. Que miedo da perder privilegios eh https://t.co/jdrs9wOsZn",0
"@Rockefort100 Hahaha, me das risa. Mejor cállate y no te metas donde no te mencionan, perra llorona.",1
@diegocruzva @SiletiumNaturae De hombre a hombre: Cállate de una puta vez que no tienes ni puta idea,0
@LuciaAvelino3 pero cállate vos perra (hoy no estoy creativo para putear),1
Callate zorra chupa pija,1
"@daanii202 la puta madre ojalá todos pudieran tener alguien como vos en sus vidas, te mereces todo lo bueno que te pase y más amiga!!! aaaaa sos tan hermosa q lloro, te amo con todo mi ❤ y para siempre!",0
@DylanCabj_1905 si imbecil mas vale que no te vayas con ninguna zorra,1
"@CorpoRosaBlanca @paulitagarciag @BluRadioCo Alias el paisa, te mereces es una carcel debajo de la tierra. Hijo de perra, chanda.",0
@ArmadaEspaola TU ERES UNA PUTA DE NOM GUARRA.,1
me he despertado con muchísimas ganas de: pedirme un happy meal y de pegarle a alguien en la cara o en la polla,0
"Puta, deja de enseñarme el tenedor. Hacía apenas cinco minutos había tenido fuerza suficiente para clavárselo y ahora no la tenía ni para mirarlo. ¿Qué hacíamos? Me echo a reír entre dientes.",1
